"location.venue_state","location.lng","location.lat","style_category","med_lat","med_lng","lat_dist","lng_dist"
"CA",-122.394,37.7955,"Other",37.9779,-122.415,0.182400000000001,-0.0210000000000008
"CA",-121.874,37.6645,"Other",37.9779,-122.415,0.313400000000001,-0.541000000000011
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.482,37.7539,"Sour",37.9779,-122.415,0.223999999999997,0.0669999999999931
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.276,37.7971,"Belgian",37.9779,-122.415,0.180799999999998,-0.13900000000001
"CA",-122.712,38.3558,"Belgian",37.9779,-122.415,-0.377900000000004,0.296999999999997
"CA",-122.712,38.3558,"Belgian",37.9779,-122.415,-0.377900000000004,0.296999999999997
"CA",-122.712,38.3558,"Belgian",37.9779,-122.415,-0.377900000000004,0.296999999999997
"CA",-122.712,38.3558,"Belgian",37.9779,-122.415,-0.377900000000004,0.296999999999997
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"Belgian",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-121.118,38.6489,"IPA",37.9779,-122.415,-0.670999999999999,-1.29700000000001
"CA",-122.538,38.0749,"IPA",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.466,37.7831,"IPA",37.9779,-122.415,0.194800000000001,0.0509999999999877
"CA",-122.466,37.7831,"IPA",37.9779,-122.415,0.194800000000001,0.0509999999999877
"CA",-122.466,37.7831,"IPA",37.9779,-122.415,0.194800000000001,0.0509999999999877
"CA",-122.466,37.7831,"IPA",37.9779,-122.415,0.194800000000001,0.0509999999999877
"CA",-122.466,37.7831,"IPA",37.9779,-122.415,0.194800000000001,0.0509999999999877
"CA",-122.466,37.7831,"IPA",37.9779,-122.415,0.194800000000001,0.0509999999999877
"CA",-122.466,37.7831,"IPA",37.9779,-122.415,0.194800000000001,0.0509999999999877
"CA",-122.466,37.7831,"IPA",37.9779,-122.415,0.194800000000001,0.0509999999999877
"CA",-122.466,37.7831,"IPA",37.9779,-122.415,0.194800000000001,0.0509999999999877
"CA",-121.414,38.5738,"IPA",37.9779,-122.415,-0.5959,-1.001
"CA",-122.285,38.2984,"IPA",37.9779,-122.415,-0.320500000000003,-0.13000000000001
"CA",-121.48,38.577,"IPA",37.9779,-122.415,-0.5991,-0.935000000000002
"PA",-74.8741,40.1327,"Pale",40.2875,-75.9941,0.154800000000002,-1.12
"MD",-76.9011,39.143,"Pale",39.2825,-76.8102,0.139499999999998,0.0909000000000049
"CA",-122.06,37.0522,"Pale",37.9779,-122.415,0.925699999999999,-0.355000000000004
"PA",-79.9252,40.442,"Pale",40.2875,-75.9941,-0.154499999999999,3.9311
"NY",-73.9325,40.6976,"Pale",40.78515,-73.9843,0.0875500000000002,-0.0517999999999859
"PA",-77.6753,39.8194,"Pale",40.2875,-75.9941,0.4681,1.68119999999999
"FL",-81.3068,28.4562,"Pale",28.0949,-81.548,-0.3613,-0.241200000000006
"PA",-75.2664,40.8161,"Pale",40.2875,-75.9941,-0.528599999999997,-0.727699999999999
"CA",-121.741,38.5443,"IPA",37.9779,-122.415,-0.566400000000002,-0.674000000000007
"CA",-121.766,38.5623,"IPA",37.9779,-122.415,-0.584400000000002,-0.649000000000001
"CA",-117.919,33.808,"IPA",37.9779,-122.415,4.1699,-4.49600000000001
"CA",-122.412,37.7867,"IPA",37.9779,-122.415,0.191199999999995,-0.00300000000000011
"CA",-122.421,37.7441,"IPA",37.9779,-122.415,0.233799999999995,0.00600000000000023
"CA",-122.437,37.7144,"IPA",37.9779,-122.415,0.263500000000001,0.0219999999999914
"CA",-122.411,37.787,"IPA",37.9779,-122.415,0.190899999999999,-0.00400000000000489
"CA",-122.419,37.7842,"IPA",37.9779,-122.415,0.1937,0.00399999999999068
"CA",-122.421,37.79,"IPA",37.9779,-122.415,0.187899999999999,0.00600000000000023
"CA",-122.4,37.7651,"IPA",37.9779,-122.415,0.212800000000001,-0.0150000000000006
"CA",-122.4,37.7651,"IPA",37.9779,-122.415,0.212800000000001,-0.0150000000000006
"CA",-122.4,37.7651,"IPA",37.9779,-122.415,0.212800000000001,-0.0150000000000006
"CA",-122.4,37.7651,"IPA",37.9779,-122.415,0.212800000000001,-0.0150000000000006
"CA",-122.4,37.7651,"IPA",37.9779,-122.415,0.212800000000001,-0.0150000000000006
"CA",-122.4,37.7651,"IPA",37.9779,-122.415,0.212800000000001,-0.0150000000000006
"CA",-122.4,37.7651,"IPA",37.9779,-122.415,0.212800000000001,-0.0150000000000006
"CA",-122.4,37.7651,"IPA",37.9779,-122.415,0.212800000000001,-0.0150000000000006
"CA",-122.4,37.7651,"IPA",37.9779,-122.415,0.212800000000001,-0.0150000000000006
"WA",-122.454,47.2631,"IPA",47.6083,-122.315,0.345199999999998,0.138999999999996
"NC",-80.8585,35.2114,"IPA",35.5917,-80.7803,0.380300000000005,0.0781999999999954
"IL",-88.2074,41.6084,"IPA",41.8881,-88.0669,0.279699999999998,0.140500000000003
"MD",-77.2298,39.3118,"IPA",39.2825,-76.8102,-0.0292999999999992,0.419600000000003
"IA",-93.6188,41.583,"IPA",41.5784,-92.468,-0.00459999999999638,1.1508
"CA",-122.508,37.7604,"Belgian",37.9779,-122.415,0.217500000000001,0.0929999999999893
"CA",-122.411,37.79,"Belgian",37.9779,-122.415,0.187899999999999,-0.00400000000000489
"CA",-122.412,37.7698,"Belgian",37.9779,-122.415,0.208100000000002,-0.00300000000000011
"CA",-122.412,37.7698,"Belgian",37.9779,-122.415,0.208100000000002,-0.00300000000000011
"CA",-122.412,37.7698,"Belgian",37.9779,-122.415,0.208100000000002,-0.00300000000000011
"CA",-122.412,37.7698,"Belgian",37.9779,-122.415,0.208100000000002,-0.00300000000000011
"CA",-122.412,37.7698,"Belgian",37.9779,-122.415,0.208100000000002,-0.00300000000000011
"CA",-122.412,37.7698,"Belgian",37.9779,-122.415,0.208100000000002,-0.00300000000000011
"CA",-122.412,37.7698,"Belgian",37.9779,-122.415,0.208100000000002,-0.00300000000000011
"CA",-122.412,37.7698,"Belgian",37.9779,-122.415,0.208100000000002,-0.00300000000000011
"CA",-122.412,37.7698,"Belgian",37.9779,-122.415,0.208100000000002,-0.00300000000000011
"CO",-106.375,39.6401,"IPA",39.74725,-105.027,0.107150000000004,1.348
"NV",-115.195,36.1142,"IPA",36.054,-115.09,-0.0601999999999947,0.10499999999999
"NV",-114.836,35.9783,"IPA",36.054,-115.09,0.0757000000000048,-0.254000000000005
"NV",-115.178,36.1068,"IPA",36.054,-115.09,-0.0527999999999977,0.0879999999999939
"NV",-115.139,36.1675,"IPA",36.054,-115.09,-0.113499999999995,0.0489999999999924
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.306,36.1157,"IPA",36.054,-115.09,-0.0616999999999948,0.215999999999994
"NV",-115.177,36.1115,"IPA",36.054,-115.09,-0.0574999999999974,0.0870000000000033
"VA",-76.4471,37.0533,"IPA",37.56675,-77.4482,0.513449999999999,-1.00109999999999
"MN",-93.1564,44.8467,"IPA",44.8819,-93.2094,0.0352000000000032,-0.0529999999999973
"IA",-90.5014,41.5738,"IPA",41.5784,-92.468,0.00460000000000349,-1.96659999999999
"VA",-77.4538,39.0516,"IPA",37.56675,-77.4482,-1.48485,0.00560000000000116
"SC",-82.3999,34.8509,"IPA",32.99545,-80.19675,-1.85545,2.20314999999999
"CT",-72.9272,41.3054,"IPA",41.4837,-72.633,0.1783,0.294200000000004
"CA",-117.606,33.4516,"IPA",37.9779,-122.415,4.5263,-4.80900000000001
"CA",-117.609,33.4521,"IPA",37.9779,-122.415,4.5258,-4.80600000000001
"IN",-85.8333,41.5808,"Other",39.9325,-86.0955,-1.6483,-0.262200000000007
"WI",-89.7858,43.6656,"Other",43.0746,-88.1102,-0.591000000000001,1.67559999999999
"CA",-121.984,37.359,"Lager",37.9779,-122.415,0.618899999999996,-0.431000000000012
"NV",-119.54,39.2906,"Lager",36.054,-115.09,-3.2366,4.45
"NV",-119.54,39.2906,"Lager",36.054,-115.09,-3.2366,4.45
"NV",-119.54,39.2906,"Lager",36.054,-115.09,-3.2366,4.45
"NV",-119.54,39.2906,"Lager",36.054,-115.09,-3.2366,4.45
"CA",-120.164,39.3062,"Lager",37.9779,-122.415,-1.3283,-2.251
"CA",-122.431,37.7719,"Pale",37.9779,-122.415,0.205999999999996,0.0159999999999911
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.423,37.7648,"Pale",37.9779,-122.415,0.213099999999997,0.00799999999999557
"CA",-122.588,38.5769,"IPA",37.9779,-122.415,-0.599000000000004,0.172999999999988
"WI",-88.4829,43.1197,"IPA",43.0746,-88.1102,-0.045100000000005,0.372699999999995
"CA",-121.275,38.8043,"IPA",37.9779,-122.415,-0.8264,-1.14
"NH",-70.9844,42.949,"IPA",42.8978,-71.4387,-0.0511999999999944,-0.454300000000003
"CA",-122.497,37.6067,"IPA",37.9779,-122.415,0.371200000000002,0.0819999999999936
"CA",-122.029,37.395,"IPA",37.9779,-122.415,0.582899999999995,-0.38600000000001
"CA",-122.438,37.7756,"IPA",37.9779,-122.415,0.202300000000001,0.0229999999999961
"CA",-120.498,37.3109,"Pale",37.9779,-122.415,0.667000000000002,-1.917
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.259,37.8282,"IPA",37.9779,-122.415,0.149699999999996,-0.156000000000006
"CA",-122.411,37.79,"IPA",37.9779,-122.415,0.187899999999999,-0.00400000000000489
"CA",-121.98,38.5215,"IPA",37.9779,-122.415,-0.543600000000005,-0.435000000000002
"CA",-118.918,34.1836,"IPA",37.9779,-122.415,3.7943,-3.497
"CA",-122.003,38.5136,"IPA",37.9779,-122.415,-0.535699999999999,-0.412000000000006
"CA",-122.269,37.8721,"IPA",37.9779,-122.415,0.105799999999995,-0.146000000000001
"CA",-122.419,37.756,"IPA",37.9779,-122.415,0.221899999999998,0.00399999999999068
"CA",-122.712,38.3558,"IPA",37.9779,-122.415,-0.377900000000004,0.296999999999997
"CA",-118.708,34.2793,"IPA",37.9779,-122.415,3.6986,-3.70700000000001
"CA",-122.396,37.7818,"IPA",37.9779,-122.415,0.196100000000001,-0.0190000000000055
"CA",-122.538,38.0749,"IPA",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"IPA",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"IPA",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.538,38.0749,"IPA",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.034,37.9779,"IPA",37.9779,-122.415,0,-0.381
"CA",-122.637,38.2329,"IPA",37.9779,-122.415,-0.255000000000003,0.221999999999994
"CA",-121.959,37.2943,"IPA",37.9779,-122.415,0.683599999999998,-0.456000000000003
"CA",-122.138,38.0177,"IPA",37.9779,-122.415,-0.0397999999999996,-0.277000000000001
"CA",-118.274,34.1505,"IPA",37.9779,-122.415,3.8274,-4.14100000000001
"CA",-118.274,34.1505,"IPA",37.9779,-122.415,3.8274,-4.14100000000001
"CA",-118.274,34.1505,"IPA",37.9779,-122.415,3.8274,-4.14100000000001
"CA",-118.274,34.1505,"IPA",37.9779,-122.415,3.8274,-4.14100000000001
"CA",-117.923,33.8093,"IPA",37.9779,-122.415,4.1686,-4.492
"CA",-118.002,33.6573,"IPA",37.9779,-122.415,4.3206,-4.41300000000001
"CA",-121.741,38.5448,"IPA",37.9779,-122.415,-0.566900000000004,-0.674000000000007
"CA",-121.741,38.5448,"IPA",37.9779,-122.415,-0.566900000000004,-0.674000000000007
"CA",-121.741,38.5448,"IPA",37.9779,-122.415,-0.566900000000004,-0.674000000000007
"CA",-121.741,38.5448,"IPA",37.9779,-122.415,-0.566900000000004,-0.674000000000007
"CA",-118.384,34.085,"IPA",37.9779,-122.415,3.8929,-4.03100000000001
"CA",-122.002,37.8229,"IPA",37.9779,-122.415,0.155000000000001,-0.413000000000011
"CA",-122.715,38.4403,"IPA",37.9779,-122.415,-0.462400000000002,0.299999999999997
"CA",-119.702,36.8244,"IPA",37.9779,-122.415,1.1535,-2.71300000000001
"CA",-121.206,38.1385,"IPA",37.9779,-122.415,-0.160600000000002,-1.209
"CA",-121.936,38.3857,"IPA",37.9779,-122.415,-0.407800000000002,-0.478999999999999
"CA",-122.529,37.9712,"IPA",37.9779,-122.415,0.00669999999999504,0.11399999999999
"CA",-122.529,37.9712,"IPA",37.9779,-122.415,0.00669999999999504,0.11399999999999
"CA",-122.529,37.9712,"IPA",37.9779,-122.415,0.00669999999999504,0.11399999999999
"CA",-122.529,37.9712,"IPA",37.9779,-122.415,0.00669999999999504,0.11399999999999
"CA",-121.426,37.735,"IPA",37.9779,-122.415,0.242899999999999,-0.989000000000004
"PA",-77.3239,40.0802,"IPA",40.2875,-75.9941,0.207300000000004,1.32979999999999
"CA",-117.458,33.9129,"IPA",37.9779,-122.415,4.065,-4.95700000000001
"MI",-83.0363,42.7182,"IPA",42.7705,-84.20155,0.0522999999999954,-1.16525
"CA",-120.208,38.0456,"IPA",37.9779,-122.415,-0.0677000000000021,-2.20700000000001
"MI",-84.1778,42.995,"IPA",42.7705,-84.20155,-0.224499999999999,-0.0237499999999926
"WA",-122.293,47.1547,"IPA",47.6083,-122.315,0.453600000000002,-0.0219999999999914
"CA",-122.264,37.775,"Belgian",37.9779,-122.415,0.2029,-0.15100000000001
"CA",-122.312,40.5002,"Belgian",37.9779,-122.415,-2.5223,-0.103000000000009
"CA",-122.312,40.5002,"Belgian",37.9779,-122.415,-2.5223,-0.103000000000009
"CA",-122.312,40.5002,"Belgian",37.9779,-122.415,-2.5223,-0.103000000000009
"CA",-122.312,40.5002,"Belgian",37.9779,-122.415,-2.5223,-0.103000000000009
"CO",-105.029,39.5501,"Belgian",39.74725,-105.027,0.197150000000001,0.00199999999999534
"WA",-122.486,48.7677,"Belgian",47.6083,-122.315,-1.1594,0.171000000000006
"MN",-95.7777,46.754,"Belgian",44.8819,-93.2094,-1.8721,2.56829999999999
"MA",-71.7452,42.5744,"Lager",42.3518,-71.135,-0.2226,0.610199999999992
"FL",-81.5412,28.3179,"Lager",28.0949,-81.548,-0.223000000000003,-0.00679999999999836
"WV",-81.1028,37.3662,"Lager",38.4182,-81.1028,1.052,0
"CO",-104.99,39.7475,"Lager",39.74725,-105.027,-0.000250000000001194,-0.0370000000000061
"CO",-104.937,39.6816,"Lager",39.74725,-105.027,0.065649999999998,-0.0900000000000034
"OH",-81.8493,41.4619,"Lager",39.6268,-84.1733,-1.8351,-2.324
"CA",-118.21,34.0967,"IPA",37.9779,-122.415,3.8812,-4.20500000000001
"CA",-121.828,37.3802,"IPA",37.9779,-122.415,0.597699999999996,-0.587000000000003
"CA",-121.272,38.1301,"IPA",37.9779,-122.415,-0.152200000000001,-1.143
"CA",-122.871,38.6101,"IPA",37.9779,-122.415,-0.632200000000005,0.455999999999989
"WY",-106.411,42.816,"IPA",42.816,-106.411,0,0
"CA",-122.663,38.2726,"IPA",37.9779,-122.415,-0.294699999999999,0.24799999999999
"CA",-122.668,38.2762,"IPA",37.9779,-122.415,-0.298300000000005,0.253
"CA",-122.664,38.2721,"IPA",37.9779,-122.415,-0.294200000000004,0.248999999999995
"CA",-122.664,38.2721,"IPA",37.9779,-122.415,-0.294200000000004,0.248999999999995
"CA",-122.664,38.2721,"IPA",37.9779,-122.415,-0.294200000000004,0.248999999999995
"CA",-122.664,38.2721,"IPA",37.9779,-122.415,-0.294200000000004,0.248999999999995
"CA",-122.664,38.2721,"IPA",37.9779,-122.415,-0.294200000000004,0.248999999999995
"CA",-122.664,38.2721,"IPA",37.9779,-122.415,-0.294200000000004,0.248999999999995
"CA",-122.664,38.2721,"IPA",37.9779,-122.415,-0.294200000000004,0.248999999999995
"CA",-122.664,38.2721,"IPA",37.9779,-122.415,-0.294200000000004,0.248999999999995
"CA",-122.664,38.2721,"IPA",37.9779,-122.415,-0.294200000000004,0.248999999999995
"CA",-122.664,38.2721,"IPA",37.9779,-122.415,-0.294200000000004,0.248999999999995
